,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,The mantra I am present means a lot to me. I say that to myself a few times. About 1 month ago I made the desicion to not end my own life. Even though I really wanted to. The mantra: 'I am present' gives energy to fight my demons. Anyone who is struggling know that you are not alone and you will get through this hold on.,UgzY2PsAMX7sGSinbbB4AaABAg,0.0,0.0,2022-02-14T16:58:09Z,0.9993533492088318
1.0,"Day 10! Yesterday I practiced on my own, not with a video. Today I was feeling very tired but the mantra for today encouraged me to do this 40 minute practice and not a 20 minute one. I am present through my practice. I am present in my decisions. I am present while I work towarss being a better me. <3",UgwGtayO548QVnz8J4R4AaABAg,0.0,0.0,2022-02-11T22:01:12Z,0.989982545375824
2.0,My day 10 happens to be on Christmas Eve 2021. So perfect. I am present. Thank you for a wonderful journey into being present so far.,Ugyl-qcm0L1-iD-Vwn94AaABAg,0.0,0.0,2021-12-24T14:40:25Z,0.9998849630355835
3.0,"Day 10, I am present complete 😊",UgyUKEl01dYZsq7l8Tx4AaABAg,0.0,0.0,2021-11-08T11:53:50Z,0.9981909394264221
4.0,"Sorry! I pressed the 'I don't like it' by mistake! Tried to unpress it, don't know if it worked",Ugw74L6-eR1Cp0UD1qV4AaABAg,1.0,0.0,2021-11-03T11:10:12Z,-0.9995883107185364
5.0,Day 10 completed,UgzwPcHYMAd7_Cx108J4AaABAg,0.0,0.0,2021-10-30T11:09:05Z,0.992423415184021
6.0,Love you ❤️ Adrien thank you so much ❤️,UgzwXjMfZ3vioZTCiEB4AaABAg,0.0,0.0,2021-10-25T03:04:15Z,0.9998468160629272
7.0,Really loved this class :) Perfect for my needs,Ugy8IvJQxd9DrCgFfah4AaABAg,0.0,0.0,2021-10-12T00:02:56Z,0.9998262524604797
8.0,Thank you 😊,UgzCDIFHk0OSOfQ5oNN4AaABAg,0.0,0.0,2021-10-06T15:24:09Z,0.9998127818107605
9.0,Day 255 of daily yoga since 27-Dec-2020. <3 I am present. :D,UgygnrJVda3sL5a32bd4AaABAg,0.0,1.0,2021-09-07T10:36:33Z,0.992095410823822
10.0,🥰,Ugw_RAOsgIE1a1jwAdd4AaABAg,0.0,1.0,2021-08-20T09:13:46Z,-0.6970567107200623
11.0,There’s something really special about these earlier 30 day practices.  I found this one particular satisfying.  All most gave up half way through but in the end I was in the zone and didn’t want it to end.,UgyWVUKr0GcS6wb3_UB4AaABAg,0.0,1.0,2021-07-23T09:41:16Z,0.9650436043739319
12.0,"My 30 days so far have not been perfect. I fall off because I do alot of other training and I tend to push yoga aside in favor of weight training or cardio. But when I do it I remember why I need it and that yoga is the last thing I should be pushing aside. I definitely need yoga in my life. It awakens my mind, heart and body and frees my soul from all the burdens and pain I have experienced in life. I love to fly in my yoga poses and feel weightless and happy. Even if once I step off the mat I forget that feeling. Eveytime I'm on the mat I feel and see a light shining inside me and it give me so much peace. The same peace I see when I watch my children playing and laughing and learning. Thank You for Yoga camp. I think this is one of my favorite 30 day challenges.",Ugw9sYbEpKJtHPHdYcl4AaABAg,0.0,1.0,2021-07-22T12:43:00Z,0.9985542893409729
13.0,thank you!!!!,UgzcQzClK945Vs06iKV4AaABAg,0.0,0.0,2021-07-16T21:35:27Z,0.9998670816421509
