,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,Way to long for me this time. The moves were great like always. But I am more the 20-30 minutes type  :-),UgwSwv-2PaKC44IW79x4AaABAg,0.0,0.0,2022-02-17T11:17:11Z,0.8729385733604431
1.0,That was absolutely amazing.. my fav session so far! 🥰,UgwvFaAvCSEr3IWHxgF4AaABAg,0.0,0.0,2022-02-09T06:02:04Z,0.9998797178268433
2.0,"Day 2! So nice and cozy practice. I create moments and places for myself. I create environments for others to feel safe and happy. I create movements. I create stability, intention and ease in my practices. ...",UgxJPMSURR5kx3N-yjl4AaABAg,0.0,0.0,2022-02-02T18:44:44Z,0.9998382329940796
3.0,"Longer video like that one are way better and peaceful
Adrienne you keep turning our lives better every single day. Thank you ❤️",UgxR6PXe-U0829O0MOF4AaABAg,0.0,0.0,2021-12-20T05:37:49Z,0.9995532631874084
4.0,5yrs later,Ugznj8AmCt3nsfmmkzd4AaABAg,0.0,0.0,2021-11-25T06:35:29Z,0.759387731552124
5.0,Definitely not easy! But i loved it💗,UgxE3j87_dgiXgsUMMx4AaABAg,0.0,0.0,2021-11-22T04:48:55Z,0.9986275434494019
6.0,Day 2 completed.Feelimg good feeling great,Ugw8ZtaLbYPN0meSFA54AaABAg,0.0,0.0,2021-10-30T11:04:35Z,0.999858021736145
7.0,I create my self,UgzknTrD5xs6W0LvKjp4AaABAg,0.0,0.0,2021-10-19T02:22:26Z,0.9984765648841858
8.0,Thank you for that bit ofJimmy Stewart at 45:46 ♥️,Ugwu0d7aAhgzKzbDmAJ4AaABAg,1.0,1.0,2021-10-07T08:30:27Z,0.9994826316833496
9.0,"That went so quickly, I didn't even realise the time. Also just as I was starting to waver and my mind was going elsewhere you said ""stay with your practice"". I create self acceptance!",UgxE1RBQCWenTzSXqm54AaABAg,0.0,0.0,2021-10-06T20:22:04Z,-0.9968259334564209
10.0,"5 years later but I’m finally doing a yoga camp! Thank you adriene! Today was beautiful, I create change.",UgxauBfRiSQ_m7Qn5bB4AaABAg,0.0,0.0,2021-10-02T15:17:06Z,0.9998012185096741
11.0,62nd day of yoga practice. Today for the first time I could come straight to forward launch from downward dog. Tq Adriene  .,Ugxn-1GNHCLIVAMXgUd4AaABAg,0.0,0.0,2021-09-17T03:36:24Z,0.9622458219528198
12.0,making my way down through all your videos!,UgyoZwn8ulBc9Fi0gOB4AaABAg,0.0,1.0,2021-08-30T23:52:13Z,-0.9878717660903931
13.0,🙏❤️,UgwUhzM8Co02LdHejY54AaABAg,0.0,1.0,2021-08-22T00:49:27Z,-0.6970567107200623
14.0,I create the space to explore my fears,UgwnlEe0sMh7ghcd0K54AaABAg,0.0,2.0,2021-08-15T07:53:56Z,0.9996447563171387
15.0,This didn't feel like 51mn at all it was so smooth ❤,UgzFmUxnutvHWTsblO14AaABAg,0.0,1.0,2021-08-10T17:34:40Z,-0.9807846546173096
16.0,"Holly cow! What a wonderful practice that was today!! Heck yeah! 

Gotta say I was worried about the 50+ mins, but it flew by!

2/2
❤️❤️",UgyyMR-XLRnmNg5p1AR4AaABAg,0.0,2.0,2021-07-30T01:25:06Z,0.9968374967575073
17.0,Redoing the series in 2021. What a gift 💚,UgxIPipcW4_16HBCLaF4AaABAg,0.0,1.0,2021-07-15T16:48:30Z,0.9988237023353577
18.0,Thank you 🙏,Ugzf07SappENy4EZISp4AaABAg,0.0,1.0,2021-07-02T16:16:23Z,0.9998127818107605
19.0,thank you!!!!!,Ugwwr7GAdl3WVX12oat4AaABAg,0.0,1.0,2021-06-30T21:28:48Z,0.9998663663864136
20.0,"Thank you for making our universe a great experience, you have a beautiful soul!! Soo much love!",UgyujH3bWa-THvvltPJ4AaABAg,0.0,1.0,2021-06-20T06:47:18Z,0.9998877048492432
21.0,I miss the music from first 30 days!,UgxqGgdetfE0x-hPKkV4AaABAg,0.0,1.0,2021-06-16T13:40:26Z,-0.9996905326843262
22.0,I cried alot during this practice. I never thought of my feet before. But I realized how much and how long my feet have carried me through life and always been there for me. And I was able to create and accept and let things go. Thank You for the longer videos I love a whole hour of yoga. It is amazing how it flies by and I'm almost disappointed its over. But at the same time excited for another journey tomorrow!,UgwZCbY3P2OQ3zCUA_J4AaABAg,0.0,2.0,2021-06-12T15:47:25Z,0.9991118311882019
23.0,"i've done two 30 days of yoga with adriene already, but i was dreading this video a bit bc of how long it was 😅 i got through all of it with some deep breaths and sweat, though, and I'm really proud of myself :) thank you adriene for guiding me through these quarantine months!",UgwZlgFR41F8pPITeht4AaABAg,0.0,2.0,2021-05-27T19:52:51Z,0.9909111857414246
24.0,wow i saw 50 minutes and thought hell but it was wonderful the best this my third 30 days,UgyJGXZOXq_XeAlB-8l4AaABAg,0.0,0.0,2021-05-26T12:13:03Z,0.9998218417167664
25.0,I just did this today. I cannot thank you enough. I've never ever been able to endure anything longer than 35minutes of yoga so when I saw this video was over 50minutes I panicked. But this was simply beautiful. Thank you so much Adriene for sharing this practice with us. This was simply beautiful. I feel really happy with myself.,UgwpunWPBs4T3B4RHYt4AaABAg,0.0,0.0,2021-05-19T20:56:26Z,0.9998071789741516
26.0,Wow!,UgxNw8zSZ9XYYqCx99Z4AaABAg,0.0,0.0,2021-05-18T03:28:04Z,0.999649167060852
27.0,"I came from the 30 days of yoga series. I spent a few days in between just doing yoga for my hips as they were bugging me, but missed the variety these little 30 day challenges bring. I was trying to decide which challenge to do, and yoga camp frightened me in particular because of day 2, 50 minutes of yoga. In 30 days of yoga I found I got to a point where I thought way too much about ""how much time is left"", but I think yesterday ""accepting"" that time was a factor, and accepting that I had to move past that, I got through today with ease. I believe I checked the time stamp twice, not necessarily to see 'how much time is left?' but how much time had passed as I was shocked that I was able to think so little about it. 
I'm very proud of myself for this, and just wanted to share just incase anyone else might be a bit fearful over the time stamp on this practice. Once it is out of your mind, it will fly by. Enjoy the moments as they come.",UgyK4ipkOJqo9NbelW54AaABAg,0.0,2.0,2021-05-15T02:06:47Z,-0.9597427845001221
28.0,Dear Adrienne you deserve a global happiness award.🌸🌸🌸,UgwRUVZXlBq5NFHymz14AaABAg,0.0,1.0,2021-05-09T10:16:39Z,0.9997625946998596
29.0,i DID NOT check the time even once!!!!,UgxXSkiWJK1K3UtGC5h4AaABAg,1.0,2.0,2021-05-03T17:14:37Z,-0.9984096884727478
30.0,That was some awesome session! Regards from Sweden.,Ugw-7YRMQNHRZMMFbTx4AaABAg,0.0,0.0,2021-04-30T13:11:36Z,0.9998371601104736
31.0,Day 2 done. I created!,Ugxrra16EWjTJadLTL54AaABAg,0.0,2.0,2021-04-25T08:08:23Z,0.9624894857406616
32.0,"I had the most relaxing, peaceful time for those 51 minutes. I created space in my mind and inner. It was very regenerating. Wow!",Ugx60nfWfsSD2CYIQ1F4AaABAg,0.0,1.0,2021-04-19T23:14:52Z,0.9992626309394836
33.0,Yes day 2 completed!,UgzFLQjAi-yO3k2WEqZ4AaABAg,0.0,0.0,2021-04-11T20:10:07Z,0.9994381070137024
34.0,April 2021; camp month... day 2... on the 4th. But I did it! Namaste 🙏,Ugy-0jAzaLaV2xu6ATp4AaABAg,0.0,0.0,2021-04-04T17:48:57Z,-0.9433025121688843
