,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"""...give thanks for our practice, for this time well spent""
I have been quite stressed these past days because I feel as though I don't have enough time on my hands, I'm trying to juggle a math course, my job, yoga, my horse, my boyfriend and time is not something I have in excess so this weekend I didn't do any yoga and I contemplated not doing it today either. But I did! And I'm really glad I did :)",Ugz1378jh5szz8ei-qh4AaABAg,0.0,0.0,2022-02-28T13:35:47Z,0.9885498881340027
1.0,Cranky Old Guy here.  Had to take some time off for a project for work.  Completed the other 30 days of yoga and restarted this 30 day. This is my second time through this and I really like it as much now as I did several years ago.  Adriene keep up the great works and I am sooooo glad these videos are here.  I make sure I wait for the ad in front to play through to make sure you get full credit.,UgzRSBbdYiBKd4_Xj6x4AaABAg,0.0,0.0,2022-02-11T00:37:42Z,0.9991887211799622
2.0,"Day 5! Really struggled with the lunges, because my left knee doesn't feel very stable, I usually tend to modify and get off my knees but today it felt so difficult and I took lots of breaks. I kept repeating my mantras for today, as this pose makes me feel vulnerable. I am alive and safe. I am alive and calm. I am alive with my heartbeat.",UgxNxH0VxEuO7Zhjyix4AaABAg,0.0,2.0,2022-02-05T21:16:42Z,0.9654837846755981
3.0,Day 5 I AM ALIVE with gratitude and my energies 🙏🏽,UgxsmmbIPc3stSnTtLx4AaABAg,0.0,0.0,2021-10-31T14:09:46Z,0.9998478889465332
4.0,Day 5 completed Let's get it!,UgxvM3ygAIxIWzyvWSt4AaABAg,0.0,0.0,2021-10-30T11:06:27Z,0.9975722432136536
5.0,❤️🙏🙏❤️,Ugy6r7q3WWJ1IyjfXxR4AaABAg,0.0,0.0,2021-10-22T09:57:53Z,-0.6970567107200623
6.0,"i've been doing the 30 day yoga challenges trough the pandemic and today i got so emotional because for the longest time i've been just focusing on keeping my physical (not catching covid) and mental health stable enough so i wouldn't die. To say ""I'm alive"" today, being trough so much these past years is so important to me... i can now live and not just focus on survive",UgzEgHNi4gOCSMiv4Gx4AaABAg,0.0,0.0,2021-10-11T04:59:15Z,0.9926537275314331
7.0,Thank you ☺️ I am alive with kindness 😚,UgxwE52ThpFO79espOh4AaABAg,0.0,0.0,2021-10-02T16:00:06Z,0.9998762607574463
8.0,Just after a quick ride around...that got me in the mood 4 a tranquille homework session...yeahhhh!!! Thks Ad!!!🤓😉😛👏🏾,Ugx3ULdO3GKrpGLOa-d4AaABAg,0.0,0.0,2021-09-28T21:14:49Z,-0.9457414150238037
9.0,I begin to appreciate the vinyasa flow 😊💛,UgxRrGDrJmlU_3-dZAF4AaABAg,0.0,0.0,2021-09-27T20:34:16Z,0.9993962049484253
10.0,woo day 5,Ugxc_V8O0MsPcJ6EmAt4AaABAg,0.0,0.0,2021-09-03T01:07:30Z,0.9457926750183105
11.0,🙏❤️,UgxzEK36QRlOh2guOq54AaABAg,0.0,0.0,2021-08-29T02:06:45Z,-0.6970567107200623
12.0,"For some reason today was super hard, the breath was not there and just constant desire to give up, but that is how I know that I have to do it.",UgyfjV0WpzdcLAUhgKd4AaABAg,0.0,0.0,2021-08-24T09:44:30Z,0.6508281230926514
13.0,I am alive with motivation,UgzbAjKBCRXLetbJIzN4AaABAg,0.0,0.0,2021-08-17T09:15:28Z,0.9998416900634766
14.0,Houuu first shape sitted was so hard 😆,Ugz7rsDnuUWNy9VB1RZ4AaABAg,0.0,0.0,2021-08-15T09:33:03Z,-0.9983323216438293
15.0,"Frig I love yoga!! Life is good. 

❤️❤️❤️❤️❤️
5/7",Ugy5rpj8_8TzoXfm5NF4AaABAg,0.0,0.0,2021-08-04T02:31:33Z,0.9998675584793091
