,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"I wish ""seaweed arms"" were a bigger thing on this channel, that was awesome :D",UgxTxoFq7KDrf07TLhx4AaABAg,0.0,0.0,2022-02-19T10:34:11Z,0.9995294809341431
1.0,Day 54 of 100 days of yoga challenge ✅,UgywsWBik4h8T9ErJcd4AaABAg,0.0,0.0,2022-01-03T10:37:41Z,0.7380414605140686
2.0,Why do you think my legs would go numb and tingly in certain poses?,UgyqGj0jsy3-JPQ6-WV4AaABAg,0.0,0.0,2021-12-10T10:25:33Z,-0.9981670379638672
3.0,Day 14 Done,Ugy7sZlN1dAnniQpsgt4AaABAg,0.0,0.0,2021-11-16T19:16:46Z,0.9713485836982727
4.0,today i was angry w myself and look at this title thank you my dear Adrienne,UgwTS4jm0qwi8sXn4o94AaABAg,0.0,1.0,2021-11-14T17:12:18Z,0.9990442395210266
5.0,"That beginning was priceless💖 I was having a busy Sunday and just couldn't bring myself to yoga until late in the evening. It sometimes happens to me, that when I need it the most, it's the hardest to show up. I've pushed it further into the day that I ended up not doing it altogether in the past, but today I did show up, even though it was late. And I am so glad I did. So glad. Peace to everyone❤😌 Namaste.🙏",UgyyPsYoerKtIXRgBIp4AaABAg,0.0,0.0,2021-10-24T17:38:56Z,0.9801181554794312
6.0,It was very restful. I feel like was of peaceful.🙏,UgxdNfBa_Eao9dCiULN4AaABAg,0.0,0.0,2021-10-09T22:34:54Z,0.948868453502655
7.0,thank you!!!!!,UgzYx7UB8c_55Ds-bWl4AaABAg,0.0,0.0,2021-09-25T21:49:44Z,0.9998663663864136
8.0,"Think I am coming back into alignment again (what? hm).. this what SO what I needed without realising today, after quite a while of getting a bit stagnant with sessions.",UgytEHXdtB3sBcO1KIN4AaABAg,0.0,0.0,2021-08-26T17:50:54Z,-0.9973047971725464
9.0,Love and blessings to you all! 🙏💚🌟,UgwEnBNmwYNd3n7oamV4AaABAg,0.0,0.0,2021-08-07T10:52:27Z,0.999864935874939
10.0,"Ohhhh myyyy goshhh Ad!!! Soooo muchhhh talking!!! Pfffft I am obviously fullll of Fire!!! Mostly the case morning time!!! But , I knew I had smthg to practice hereeeee! Patience b4 all then Forgiveee!! I didddd!! THKSSSS Ad!!! Take care of yourself, of Your Mamaaaa!!!🌈💢🌟🗝😍💖🪔😇🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡",UgwJ59oUTrxILlh9_XZ4AaABAg,0.0,0.0,2021-07-04T12:10:18Z,-0.9724846482276917
11.0,"I love you Adriene but i really got frustrated with the  triangle poses and the warrior 3, I was like do the yoga Adriene stop the talking .",Ugyyt9YDU250EnsGVgB4AaABAg,0.0,0.0,2021-06-29T16:24:19Z,-0.9987263083457947
12.0,"❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️

14/15 😊",UgydCi7Gvz3Gk7djPNd4AaABAg,0.0,0.0,2021-06-20T03:45:56Z,-0.8650758862495422
13.0,I am loving the 30-day Yoga practices.  The way that you guide us and remind us of what we can do to find more strength is so wonderful.  I especially love when you say “beautiful” as if you were right there with me … it’s healing and I smile every time.  Peace and love to you Adriene.,UgxHUM9fqvgKv1UHwPt4AaABAg,0.0,2.0,2021-06-14T15:37:55Z,0.9998877048492432
14.0,I really loved this one. 🧡,UgxmiaZFclJ-y9lfMZJ4AaABAg,0.0,0.0,2021-06-08T20:43:16Z,0.9998550415039062
15.0,This is my 4th 30 day journey since I discovered the wonder of you and it is my favorite series of them all. I love the challenge that comes with the ease of your voice it's almost comforting and makes the harder moves go by more easily. I've become so much calmer with myself thanks to you. I have had anxiety problems for a while but this really takes care of it better than any counseling or medication ever has. Thank you.,Ugy3GRi2JMyLw89uDPt4AaABAg,0.0,0.0,2021-05-29T14:15:48Z,0.9997745156288147
16.0,Thank you Adriene!,UgyRz1r17Pbq3czaUld4AaABAg,0.0,0.0,2021-04-23T19:49:20Z,0.9998526573181152
17.0,"I adore today's practice. On a very cellular level I was able to squeeze out some of the tension and stress I am experiencing.  The violence and racial injustices barreling down my neighborhood and in our our nation is beyond measure. For a moment. I was able to find a way to settle into forgiveness for myself and all of us who seek to live, be safe -and anti racist.  I know this isn't a political platform. I am not trying to take it there.  I am just saying there's a revolution in my mind, body and neighborhood and it's helped today to find a way to use this forgiveness toward meaningful living.  I thank you for it.",Ugxy1KnTXjmYrLmHCGR4AaABAg,0.0,1.0,2021-04-14T14:42:15Z,0.9946280121803284
18.0,"I enjoy all your yoga sessions, Adriene. Love your quirkiness, you are the best xx",UgwTSeIzSMPtgQJ91Ul4AaABAg,0.0,0.0,2021-03-29T08:06:02Z,0.9998860359191895
19.0,"Forgiveness - last August I was in hole of misery and digging deeper and some great people gave me some direction where I could find out how to forgive myself. These triangle with the back leg up half splits were like totally unreachable during the breath series - but doable today. Little centimeters of progress that we can see.  feel like we just went PretzleSana - so excellent for the self image. When you talk Austin talk, I feel like I was back in Buda.",UgxM_lCSW7dsdq1ffVd4AaABAg,0.0,0.0,2021-03-04T21:59:18Z,0.9934065341949463
20.0,I forgive ❤,UgxH4USgK8LeXHn0Qdx4AaABAg,0.0,0.0,2021-03-04T08:59:27Z,0.9940578937530518
21.0,"💜FEBRUARY 2021💜
Day 14 💪
Perfect for Valentine's Day! ♡",UgzEMlbWFX5Qoft0z-54AaABAg,0.0,2.0,2021-02-14T17:20:03Z,0.9982907176017761
22.0,Thank you!,UgyCxTzb8ZDaa_vtJNp4AaABAg,0.0,0.0,2021-01-18T16:02:21Z,0.9998581409454346
23.0,🙏❤️,Ugy2nZ04uFPqc3vkAMV4AaABAg,0.0,0.0,2021-01-16T03:56:52Z,-0.6970567107200623
24.0,"Loved this workout. Sometimes I wish for a bit less talking during the videos. Like once the pose is explained, let us just feel and hear the quiet. I know these videos are older, not sure you’ll see this. But sometimes less philosophical and more just “quiet time” would be nice. Thanks again for all you do!",UgxZNf_HdAEzqbgklLt4AaABAg,0.0,1.0,2021-01-14T13:10:27Z,0.9956990480422974
25.0,"I LOVE doing YWA.  I'm somewhat new to yoga, having done it 4+ days a week since my daughter was born in July.  I've since done it every day for the past month.  This is a tough regimen that definitely pushes me to my limits.  My favorite thing about Yoga is how it is more about life than a workout.  When we are trying too hard, we aren't listening to our bodies.  I may not be able to do every pose listed, but I am challenged to listen to my body and honor it, which is where Adriene and other yogis tell us truth growth happens.  Honor where you are and give Yoga with Adriend (and Benji) a try.",UgzcP2R7O3VUDRil8cJ4AaABAg,0.0,1.0,2021-01-11T18:30:05Z,0.9986252784729004
