,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,Pretty intense one today!,UgyaYPy2RMqXxS7n9-54AaABAg,0.0,0.0,2022-02-21T07:45:57Z,0.9998462200164795
1.0,Loved this today! Had to split the practice into two sessions so I did 15 mins this morning and 15 this evening and got the biggest smile when I had my most successful crow yet (which was about a millisecond with both feet a tiny bit off the mat). Huge win and a huge smile right now. This is my 4th 30-day challenge in a row and am committed to keep practicing! ❤️,UgyEKyAcXju2jXs-Sih4AaABAg,0.0,0.0,2022-02-16T05:34:16Z,0.9997747540473938
2.0,Day 55 of 100 days of yoga 🧘🏽‍♀️ challenge ✅ happy to have made it to the mat after a few days off. Here’s to a great week 😊,UgyDlvMp48E3ngpAay14AaABAg,0.0,0.0,2022-01-10T10:40:48Z,0.9963406920433044
3.0,"This practice is so intense itself as you said but I did it with no breaks and it was the most intense practice in my life. Now I am 17, more to come 😌😊, thank you so much 🥰 I am so lucky that this channel exist for me it's was important because I am preparing for NEET nowadays in India 🇮🇳 once again thank you so much. Love from India 💗 Namaste !🙏🏼",UgxUzKRPtC21-h86ou54AaABAg,0.0,0.0,2021-11-24T15:08:51Z,0.9996285438537598
4.0,Day 15 Done,UgxyMzpoy8g38LFv9bV4AaABAg,0.0,0.0,2021-11-17T19:43:03Z,0.9734434485435486
5.0,"I've had such a rough couple of months and have slowly been doing less and less yoga, up until the point where I did none for three weeks straight. Coming back and doing this video felt like coming home. There were lots of tears at the end",UgzSsAEtATUtILdRBd14AaABAg,0.0,0.0,2021-11-16T01:23:21Z,-0.7753311991691589
6.0,It was so hard to come to the mat today but in the end totally worth it!,Ugy_5_yOqNsrfcSt9cd4AaABAg,0.0,0.0,2021-11-04T15:25:40Z,0.9997556805610657
7.0,ahhhh those stretches felt amazing! Enjoyed every moment of it😄💖 Celebrating the halfway point today. Namaste!🙏,UgzuloWqO-zmOV1c7Sl4AaABAg,0.0,0.0,2021-10-25T04:34:23Z,0.9995480179786682
8.0,Me during todays practice was Phoebe yelling My Knees!! My Knees!!!,Ugzwlz3WAPw_2pfjfgp4AaABAg,0.0,1.0,2021-10-11T05:43:43Z,-0.9981327652931213
9.0,"More you practice, the better you feel. It recharges spirit. Great practice as always.🙏",UgyDczPzsYuRa-kt1ul4AaABAg,0.0,1.0,2021-10-11T01:24:32Z,0.9995896220207214
10.0,Thank you 😊 I cannot express my gratitud for you taking the time to share and teach this revolution yoga.,UgwBHMfAR97qcARbGt94AaABAg,0.0,0.0,2021-10-02T13:47:07Z,0.6148090958595276
11.0,thank you!!!!!,UgxRs4tV5w0mQ9C1b3R4AaABAg,0.0,0.0,2021-09-30T21:55:47Z,0.9998663663864136
12.0,Looking at the comments to try and decide if I can do this practice after receiving my 2nd Pfizer shot. Might take a day off and try again tomorrow...,UgyJwULXf_s7RdZARBJ4AaABAg,0.0,1.0,2021-09-25T11:25:49Z,-0.9975610971450806
13.0,"My mistake for going through this journey in the middle of a heat wave, I'm sweating like crazy! But I'm determined to finish it no matter how hot it gets lol",Ugzy7qY5t1FhL5cYP7J4AaABAg,0.0,1.0,2021-08-11T11:03:31Z,-0.9785649180412292
14.0,Sending out tons of love and positivity. 🙏💚🌟,UgwTJCud0QbuBi5l8TZ4AaABAg,0.0,0.0,2021-08-08T13:41:58Z,0.9996284246444702
15.0,"everytime I do the crow it gets a litle easier, today Imanaged one foot at the time but more than that I managed to breath and enjoy",Ugw0io6XuhD5HFVKdXx4AaABAg,0.0,0.0,2021-07-18T10:57:17Z,0.9990823268890381
16.0,"First day on a new mat! Very sticky which was awesome for exploring in downward dog! Annoyed with myself for missing yesterday but glad to be at it again today. 

15/17

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",UgxH06-kdgj6fghyLZt4AaABAg,0.0,1.0,2021-06-22T02:44:19Z,0.5415430665016174
17.0,This is my favorite day of Revolution so far!  Amazing!,UgyII79FbNnFmW0B4kh4AaABAg,0.0,0.0,2021-06-16T16:30:37Z,0.999854326248169
18.0,Awesome 😎,UgzRScCK6bcU2U67N3x4AaABAg,0.0,0.0,2021-05-26T10:03:55Z,0.9998607635498047
19.0,"""Heal or deal..."" I love it! Thank you for this poetry in motion and for combining transformative positive action language with some kick*ss yoga moves!",UgzUG_LLHKgsczKJkQV4AaABAg,0.0,1.0,2021-05-22T11:01:26Z,0.9998819828033447
