,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,The one week mark! You did it! In what ways are you tending to your comfort and nourishment?,Ugz8QoZZC9mVOlHC1Lt4AaABAg,119.0,894.0,2022-01-08T14:00:32Z,0.9499083161354065
1.0,"Adrienne, I love your videos and can’t help but notice your lovely plant! It’s reaching toward the sunlight, rotate it regularly to keep it growing upwards 😊",UgyOUH35hOyJAPUQpPh4AaABAg,0.0,0.0,2022-02-27T19:48:45Z,0.9997381567955017
2.0,"day 7 is done! This one was super yummy after that ab workout, I am less sore than I thought I would be though. Thank you!",UgzfDhQ4ibH3VaEsb-J4AaABAg,0.0,0.0,2022-02-27T05:18:23Z,0.999325156211853
3.0,"Thank you very much for this beautiful practice of nourishment. Whenever I practice with you I enjoy my breath. Today my day 7 as I started late. 
🙏thank you, dear teacher,
God bless you 🙌
-sakina laxmidhar.🤗",UgyTBe1wGA7gYdFLQuZ4AaABAg,0.0,0.0,2022-02-27T00:50:15Z,0.9997959733009338
4.0,Holy cow pose....my abs are so sore today lol,UgwpyJBekqN6ehzHgBp4AaABAg,0.0,0.0,2022-02-26T16:43:39Z,-0.9980403780937195
5.0,Done X2😊,Ugz3hfWk1N06jVZXmDl4AaABAg,0.0,0.0,2022-02-25T08:52:16Z,0.8536696434020996
6.0,"Thank you, Adriene!",UgyBfOMM567aw9SPsMp4AaABAg,0.0,0.0,2022-02-24T22:52:58Z,0.9998525381088257
7.0,"Just started doing yoga with this 30 day journey! I never really gave it a try before and now I think I’ve found a workout I actually love? I never though I’d see the day... and honestly I don’t even want to just call it a workout bc it’s so much more. This is one of the only workouts I’ve done where I genuinely don’t feel like I should be doing it to lose weight or look a certain way, I genuinely feel like Adriene wants me to get stronger and build a connection with my body. Shoutout to my friend Jenn who recommended I try this ❤️",UgwEvulSkj1p-21kqRt4AaABAg,0.0,0.0,2022-02-24T21:25:07Z,0.9433144927024841
8.0,Loved the shake at the end! I was late doing the 30 day challenge this year but slowly getting to it! Can I ask where your leggings and top from this practice are from?,Ugy4YIj6pthWDvBvpux4AaABAg,0.0,0.0,2022-02-24T20:29:57Z,0.871074914932251
9.0,Day 7✅,Ugy2NNcslMGYyQoMFlt4AaABAg,0.0,0.0,2022-02-24T19:21:25Z,0.9644310474395752
10.0,"May be an odd request but: can you please make the music at the end play for longer (about a minute if possible)? it is kind of nice to reflect on the practice with some relaxing music but now the commercial starts right away and I gotta jump up and turn it off right away and it breaks my focus! Your guidance is amazing, thank you!",UgxMi_WHc3YP2_oudWZ4AaABAg,0.0,0.0,2022-02-24T03:24:42Z,-0.8593561053276062
