,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"There was something so comforting about the ""you are supported here."" Whether it's from Adriene, the community, or even myself and my body, we are all being supported, right now, in this space. Hope everyone has a great day, namaste :)",UgzveXwQg-sbB8GxC0F4AaABAg,7.0,547.0,2022-01-29T10:20:14Z,0.9992948770523071
1.0,Namaste <3,UgzKc0Qo8dBV1djjOUh4AaABAg,0.0,0.0,2022-02-28T06:56:52Z,0.6768577694892883
2.0,Thanks🤗Namaste🙏,UgzkxrfxqyRbiysY3aN4AaABAg,0.0,0.0,2022-02-27T07:52:14Z,-0.6970567107200623
3.0,Day 662 in books ❤️,UgzOFJg-ry21M9WP3gV4AaABAg,0.0,1.0,2022-02-25T03:09:32Z,-0.8397203087806702
4.0,"Even though I loved every single practice, I just noticed that I forgot to push the like button. I saw that her likes ratio decreases practice by practice. I guess most of us just forgot too. Here is a reminder to be generous too, like Adriane who gave us so many free practices.",Ugz9blj0JCrhMdo6-4d4AaABAg,0.0,1.0,2022-02-24T13:21:07Z,-0.5611311197280884
5.0,"Today is a horrible day, war in Europe. Today was also a good day to come back to my 30 day challenge and to this video - you helped me curb the anxiety that has been with me all day. I hope with this I can in turn help someone else.",Ugx3YamiTufZu7Ai9XZ4AaABAg,0.0,1.0,2022-02-24T12:31:03Z,0.9986880421638489
6.0,"Day 28 ✅ I really needed this after the intense workout of Day 27! It felt like a slight reset before the finishing line. I cannot believe that I made it this far! I feel so grateful to the community just motivating one another. I feel different too than when I started, lots of things have shifted energetically for me. Thanks Adriene and Benji, much love to you always! 💚💙💜❤🧡",UgwkAEKThz6dh0YUynh4AaABAg,0.0,0.0,2022-02-24T12:01:44Z,0.9989519119262695
7.0,this is exactly what my body needed after covid! thank you!!!!,UgxgCVipD2o-3iwNZZx4AaABAg,0.0,0.0,2022-02-24T02:22:57Z,0.9998218417167664
8.0,23/02/2022: This is a beautiful after work or evening wind down session.,Ugy1EPkAuKepd_RAQBR4AaABAg,0.0,1.0,2022-02-23T19:31:46Z,0.9997146725654602
9.0,Can not believe it!!! Day 28 wow! I made it✨,UgyKxBCmptlbzmas0P94AaABAg,0.0,2.0,2022-02-23T18:16:08Z,0.9980402588844299
10.0,❤ I am sooo grateful 🙏,UgxAPV8dzmBIF41zCQB4AaABAg,0.0,0.0,2022-02-22T16:28:05Z,0.9983092546463013
11.0,"Thank you, Adriene so much!  Move has been such a good journey for me.  2 more days and on to another of your 30 day journeys. Your kindness and positivity are a big blessing in my life.",UgzEAtuXU84ZFm-UIcp4AaABAg,0.0,0.0,2022-02-21T19:16:11Z,0.9998651742935181
12.0,"Adrienne, thank you for everything. This 30 day challenge is transforming my life in so many ways. And I am just so grateful that you've shared your practice with us. And it's  free ! All love, Thank you!",UgwSaoCcb-f3-fyRLhV4AaABAg,0.0,0.0,2022-02-21T18:05:52Z,0.9998775720596313
13.0,"Merci Adriene for sharing your practice with us, your vitality and insights. Much amour to you and Benji 💗",Ugzi9VycKdzI3kOr0uN4AaABAg,0.0,0.0,2022-02-21T10:04:08Z,0.9981374740600586
14.0,"That was so soothing, it's monday morning & this was just the best start of the week 😊",UgyDckVgY2vAlC7KROp4AaABAg,0.0,0.0,2022-02-21T07:08:59Z,0.999545156955719
15.0,"I loved this practice, so peaceful",UgwZBp0s0qlIDYntMeB4AaABAg,0.0,0.0,2022-02-21T00:55:25Z,0.9998584985733032
16.0,"finally about to finish this 30 day challenge... ive gotten sick twice throughout + life + me so its been pushed back a lot, this one was great to come back into after a week of being bedridden. C:",UgwDMuzmfeJZI4HsEa94AaABAg,0.0,0.0,2022-02-21T00:24:34Z,0.9776055216789246
17.0,"Thanks, again! 🙏",Ugw39dIsfUMa_gb7Vrl4AaABAg,0.0,0.0,2022-02-19T14:44:59Z,0.9996777772903442
18.0,Thank you. A beautiful peaceful session,UgxrrFq8oBBWnIGVEc94AaABAg,0.0,0.0,2022-02-18T17:23:28Z,0.9998830556869507
19.0,"Oh so glad to be able to do this today, just what I needed, thank you Adrienne",UgyxBdS1_sTAHmc27pZ4AaABAg,0.0,0.0,2022-02-18T11:48:45Z,0.9998296499252319
20.0,Thank you and Namaskaram 🙏,UgxUeo0sGYP2sSqdied4AaABAg,0.0,0.0,2022-02-18T07:47:48Z,0.9996548891067505
21.0,"Thank you, Adriene, for another amazing yoga session.  This is just the practice I needed today.",UgxyRNzc3SwUzCA0FqF4AaABAg,0.0,0.0,2022-02-17T22:33:20Z,0.9998082518577576
22.0,this practice was very good for my tight neck and shoulders!,UgzB6VdqcK1lksqnfrN4AaABAg,0.0,0.0,2022-02-17T22:07:49Z,0.9992722868919373
23.0,It's 17 of February today. I started the journey later than everybody and I keep doing it in my own pace. I am from Ukraine and practicing yoga helps me to calm down and distract myself from all panic and worries which is on a high level in my country right now. Thank you Adriene and thank to everybody here. One of the best part of each practice is reading comments bellow. People here are special and amazing! Thank you!,UgxnXAP_ym_Vzn6j52d4AaABAg,2.0,1.0,2022-02-17T10:18:10Z,0.9997934699058533
24.0,"Thank YOU for sharing this practice with me! especially after yesterday's 'strong' phew!! Seriously, Adrienne... what a gift this is and what a gift you are.",Ugy4LQAWrk5IX5GrI994AaABAg,0.0,0.0,2022-02-17T10:13:31Z,0.9998703002929688
25.0,"Thank you for all your guidance Adriene, I feel so happy every time I bend over  and can touch my toes again. While on the topic of TLC, no matter how I try to distribute the weight on my hands, all of the downward dogs really aggravate my arthritis, do you perhaps have any advice that could help?",UgxxrP1HV3YuZdSpC0V4AaABAg,0.0,0.0,2022-02-17T05:39:08Z,0.9980481863021851
26.0,Day 28 and doing great😀,Ugw8eIu_iS6D2XNIyGJ4AaABAg,0.0,0.0,2022-02-17T03:56:06Z,0.9668281674385071
27.0,I soo needed this type of practice today!! ❤️🧘🏻‍♀️🙋🏻‍♀️❤️,UgxPkraV77JMszkoEtd4AaABAg,0.0,0.0,2022-02-17T00:03:47Z,-0.9685099124908447
28.0,"Today I really felt everyone's energy as Adriene was closing practice with us. The magic Yoga holds is beyond our understanding. Love y'all, keep safe, two more days to go :D",UgydAjFxI3QEgJZMbGR4AaABAg,0.0,0.0,2022-02-16T14:25:12Z,-0.9887650012969971
29.0,Wherever you are 🎶 🛳🌊,UgwNw5jAz35DSMkvsJR4AaABAg,0.0,0.0,2022-02-16T09:32:38Z,0.9641316533088684
30.0,✨,Ugx6Aw0JxM2IqnCJKb94AaABAg,0.0,0.0,2022-02-15T22:11:00Z,-0.6970567107200623
31.0,"I have come back to day 28 several times  after completing the 30 days. I find it grounds me, calms my soul and is so meditative. Love love love this practice! 😊❤️🙏",UgydpHL5pMzLIwtCJQ94AaABAg,0.0,0.0,2022-02-15T19:02:51Z,0.9995571970939636
32.0,A bit tired and achy today. Did this in my onesie 😁 Perfect practise for how I'm feeling today. Thanks again Adriene for sharing this amazing gift   🙏 🥰,Ugwz5pWFYidSzhyGqcJ4AaABAg,0.0,0.0,2022-02-15T12:37:53Z,0.9992637038230896
33.0,Thank u!  I needed some TLC!  Thank u!  🧘‍♀️🧘‍♀️😊😊,Ugx28uFYI7sGDmNgPzh4AaABAg,0.0,0.0,2022-02-15T10:48:23Z,0.9983093738555908
