,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"As I said on day one, all we have to do today is meet ourselves here.
Just as I have been changing things up a little each day to carry us to the next, on day thirty, we will continue to turn things on their side once again. Yoga is a discipline, a training for a meaningful life. 
An opportunity to know and understand your self.
Today you are going to choose your moves. 
Choose your quality of breath 
without my vocal guidance, 
but with my undying ever present and unshakable support.
We have come a long way.
I am not going to downplay it…
This is a big and beautiful deal.
Meet yourself here. Day 30.
Allow yourself to be moved. Trust me. You have everything you need.",UgyjDIxoFdq8oKCaBK54AaABAg,198.0,1812.0,2022-01-31T14:25:11Z,0.9994673132896423
1.0,"This is my third journey with Adriene (I was finishing up Home when Move started) and the day I finished Home I began Move. Every time I learn more and more about my sense of self, mindfulness, and taking each day as it comes instead of setting an expectation. Yoga has changed my life, and so have you, Adriene! I treasure this community of yogis. Namaste ❤️",Ugw3HpnZ-H7NPjadvGV4AaABAg,0.0,0.0,2022-02-28T15:49:34Z,0.9993770718574524
2.0,"Adriene - been doing your classes as a beginner through the pandemic, with enormous gratitude for your gentle approach and fluid, accessible transitions.  Those had equipped me well to attempt and complete this 30 day challenge, culminating in this beautiful affirming session.  Thank You for spreading the good practice, health, and light.  Cheers, Adrian",UgyM4u_4FZYMum50MiN4AaABAg,0.0,0.0,2022-02-28T15:29:51Z,0.9998736381530762
3.0,"Thank you Adriene ❤ 
I'm feeling very happy that I carved out this time to complete the series, as soon as my baby and preschooler were asleep, and even if it's 28th of February! 
This has been the catalyst back to finding my practice since having children.  Thank you!!",UgwUYnbpSiHQNpuMAjl4AaABAg,0.0,1.0,2022-02-28T10:48:47Z,0.9997838139533997
4.0,"Just finished today, started in January. Didn't make daily practice, some days I just did your 15 minute sunrise yoga instead before work. Thank you Adirane 💕🙏 This journey has vroight me so much physical and inner strength and power. I feel blessed and grateful for this opportunity",Ugw05AsHRS3q-1R6h9J4AaABAg,0.0,1.0,2022-02-28T10:46:08Z,0.9995636343955994
5.0,"A month behind because I started mid-January and didn't show up everyday. Honestly, I skipped Day 29 cause I want to start the March Yoga Journey alongside everyone, but I might just do a double practice one day to finish MOVE.

Anyhow, I started crying when Adriene said she'd take off the mic and that today's practice involved me choosing what to do. I realized choosing and being responsible for my actions is one of my fears. I was/am dependent on following orders because I didn't want to be accountable for my own decisions. I thank Adriene for teaching me through this journey to whisper affirmations for myself because I kept telling myself 'I am capable of choosing', 'I am strong', 'Trust your decisions, self'.  

Thank you, Adriene. But most importantly, thank you Self.",UgwumTc6ZzpwquvOohx4AaABAg,0.0,0.0,2022-02-28T09:28:08Z,0.8540095686912537
6.0,🧡,UgxhJDynkbf3oKaqmgt4AaABAg,0.0,0.0,2022-02-28T08:07:35Z,-0.6970567107200623
7.0,Took me 36 days to complete and I'm so so proud of myself. Thank you so much Adriene <3 This was a beautiful journey and I'm showing up tomorrow for day 31. I thought this day would be difficult but it honestly felt like 15 minutes. You are an amazing teacher.,UgwOClJXaKKWnzdeLQp4AaABAg,0.0,0.0,2022-02-28T07:16:22Z,0.9998015761375427
8.0,got my metaphorical t-shirt today,UgyZQPz57l-Juro3rWd4AaABAg,0.0,0.0,2022-02-28T06:41:13Z,-0.6411818861961365
9.0,"It took me two months to finish this journey but this has been really healing for me, especially as I am going through a personal tough time. I've tried the 30 day journey every year but this year has been really meaningful. Every session was well placed. Thank you for guiding me through this journey as I move along with my body, breath and phases in life.",UgwFnDsY6JEIu8yiaHJ4AaABAg,0.0,0.0,2022-02-28T02:32:48Z,0.9997895359992981
10.0,"What a beautiful practice, I cried. It felt so good to really trust my breath and body to be in the moment, know what to do and trust in what we’ve built. So many emotional things happening.. I shared this challenge with my teacher team and it’s been a rock of calm in a sea of uncertainty. Thank you Adriene and community. Much love",UgwW3ZtzH7rOgw2ZIaB4AaABAg,0.0,0.0,2022-02-27T23:42:37Z,0.9998446702957153
11.0,"Thank you Adriene from the bottom of my heart. Your generosity, love and kindness is abundant and appreciated. You rock x",UgxkOIKnJhC2H8XmIkN4AaABAg,0.0,0.0,2022-02-27T18:36:59Z,0.9998760223388672
12.0,"Looks as if I'm the last one, closing this chapter. 🥳",Ugx8zsvb-jCZGsvxoCZ4AaABAg,0.0,0.0,2022-02-27T18:15:00Z,-0.9949644804000854
13.0,"Adrienne, you introduced us to our body, you showed us how to use it and today you gave us the courage to conquer ourselves. Thank you from the bottom of my heart ♥️",Ugw3fZosnotwbC4o2jt4AaABAg,0.0,0.0,2022-02-27T18:02:47Z,0.9998180270195007
