,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"The second half of this journey is designed as strategically as the first half. Without thinking too much, what was your favorite part of today’s session??",Ugxxmq5AkcFo5WnoNpF4AaABAg,212.0,336.0,2022-01-18T15:34:53Z,0.6815406680107117
1.0,Ok this might be the best yoga session ever to me my cat 🐈 was watching me '' and when I lied down in the end he starts to get closer and touched my hand this was the sweetest thing ever 💗 🥰 I'm so thankful ❤,UgwilGM8fU0y59rqE2N4AaABAg,0.0,0.0,2022-02-28T07:12:06Z,0.9994582533836365
2.0,So I did 8hrs of cleaning work today and then jogged through the park with my dog and then got home thinking I was gonna do a kickboxing workout... then I was like... uhh let's snuggle instead 😁,Ugw_EDeK9ehe-aedTh14AaABAg,0.0,0.0,2022-02-28T04:25:06Z,-0.9986125230789185
3.0,Thank you for this wonderful practice. It was just what I needed today to bring ease and a little peace. Namaste Adriene. Thank you for all that you share.,UgyzN8M_eO6a0P0IfZ14AaABAg,0.0,0.0,2022-02-27T11:50:44Z,0.9998573064804077
4.0,"The beating of her heart is so soothing, I ended up focusing on it too much and falling asleep when getting snuggly
Happy I found you^-^",UgzEABRhqb-RXMU2B_l4AaABAg,0.0,0.0,2022-02-26T19:11:57Z,-0.9930105805397034
5.0,"Hey you. Just hug yourself. Love yourself, give yourself every most beautiful part of you. It felt so good. Thank you so much Adriene, I am so grateful for you ❤",UgzIJoP8E1mwXuyw5sl4AaABAg,0.0,1.0,2022-02-25T10:44:08Z,0.9998583793640137
6.0,"It was so relaxing. I enjoyed it 

Thank you",UgxOUCEFimIzgkZE04V4AaABAg,0.0,1.0,2022-02-24T01:28:52Z,0.9998811483383179
7.0,"thank you Adriene. I have been having a lot of piriformis sciatica and the deep, deep hip stretches we do here have helped me a lot!! 💕",UgylvwzaHxKHIACJXk14AaABAg,0.0,0.0,2022-02-23T17:09:38Z,0.9992026686668396
8.0,Loved the stretches and calmness,Ugwwxoq_jWcJ2SXK1Xt4AaABAg,0.0,0.0,2022-02-22T20:05:12Z,0.999796450138092
9.0,22:22 of yoga on the 22nd of the 2nd month of 2022. Perfectly aligned :),UgwQSvqQgTFwLmud_jZ4AaABAg,0.0,1.0,2022-02-22T19:19:10Z,0.9979546070098877
