,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"Happy Day 5, dear friends! Today we put in some work, but ask yourself - Am I working harder than I need to? Can I soften the hard edges?",Ugz_PTpnojK45ylch-V4AaABAg,71.0,1100.0,2020-01-06T13:36:28Z,-0.9396426677703857
1.0,"Great practice, thank you Adriene.
I appreciate that this practice had plenty of challenging core work and extended poses. That reminds me that softness is not just for relaxing times. Softness can be found even during chaos and hardship. 
Just sitting still eventually hurts my back. I appreciated how much lighter I felt in the seat at the end of the practice compared to the beginning. It's lovely to know that I can sit down and trust the practice will have an impact on me (on or off the mat, as was mentioned today)",UgyCuiUr_XeTXIaQ_ZZ4AaABAg,0.0,0.0,2022-02-07T04:31:26Z,0.9994122982025146
2.0,"I started doing your Home series after I finished the Move series. It's kind of funny at 5:00 mark you say ""easy"" for this particular movement, which I struggle with. Am I that tight around my hips? Or could this be a result of my prior injury with bulged lumbar disks? (I also feel that my arms are too short for lunging after planks.) Of note , I am amazed that I can do sideplanks now.",UgxCU0m0L0zKXeuI-Ed4AaABAg,0.0,1.0,2022-02-06T16:47:52Z,0.7861149907112122
3.0,I was in the flow today! super grateful,UgyLq1PdeXtAfnqzmHN4AaABAg,0.0,1.0,2022-02-06T11:25:20Z,0.9998249411582947
4.0,"This practice was energizing after the self-love meditation! Especially the sound of your heartbeat, Adriene, during the intro and outro, it was magical and I felt that very 'A-HA' moment! Once again, thank you wholeheartedly for this beautiful and energizing practice, Adriene & Benji! From my heart to yours, love & light, namaste! 💜🌈",Ugw4FN0-GSyg2AoQHsx4AaABAg,0.0,0.0,2022-02-05T05:34:52Z,0.9998247027397156
5.0,"This is my 3rd time trying to get through this 30 day practice. This time I will actually finish. This morning I didn’t want to get my mat out AT ALL, but then after a mini lecture to myself I did it. My goal this year is to show up every day. Every day to take care of my body and build up my business!",Ugzpqef6HUhJCBCchYp4AaABAg,0.0,1.0,2022-01-12T14:03:45Z,0.9841719269752502
6.0,"I am having trouble playing your 30 day yoga 2022 on my computer. I just did the 30 day yoga 2020 which was fine and which I had done before. I hope I get your 2022 videos to play in the coming few days. Thank you Adriene, I truly appreciate U and what U do. I just love yoga. Thanks again.",UgznnVssHzyEUEUBS9l4AaABAg,0.0,0.0,2022-01-06T18:48:16Z,0.9996532201766968
7.0,You're just so wonderful. Thank you so much from my heart Adriene. That was a wonderful day to start the day. I'm softened and lifted. Mwaaahh.,Ugzy4EIWNRr-Kac0sfh4AaABAg,0.0,0.0,2021-12-18T00:03:54Z,0.9998798370361328
8.0,"Ahhh, a softening... thank you Adriene! 💜",UgwHD1I5VpJsKE5JrKl4AaABAg,0.0,0.0,2021-12-11T13:15:57Z,0.999596893787384
9.0,"Is anyone else doing the 30 day course right now? If so, you've got this! Keep it up! I'll see you tomorrow for day 6!

Thank you Adriene for the great lessons!",Ugy25IdxQ2OQn1ZWyDZ4AaABAg,0.0,1.0,2021-12-07T16:37:40Z,0.9997968077659607
10.0,"I was inactive for about ten years (no joke, I dread physical activity), and then I met adriene, and in September I completed 1 whole year (!!!!!!!) of yoga. It really is a miracle and I just looove it. Gracias Adriene, sos mágica!",UgwfFfWPZeorn3KPbxF4AaABAg,0.0,0.0,2021-11-29T06:41:42Z,0.9988412261009216
11.0,"Gracias Adriene. You've changed my life, for better",UgwzTfdg5W1mVmZ1bgd4AaABAg,0.0,0.0,2021-11-18T09:00:22Z,0.9934449195861816
12.0,Amazing experience ❤️,UgyB8q0OhWqZMEDkmX54AaABAg,0.0,0.0,2021-11-13T03:48:58Z,0.9998550415039062
13.0,Omg that kiss on Benji's pot <3,Ugxcy1RNXh-9nnJ08yt4AaABAg,0.0,0.0,2021-11-05T19:34:30Z,0.9164750576019287
14.0,Soften was a bit more intense than I expected. I did shake but got through the practice. I’m going through a lot emotionally and decided I should hop back on the map.,Ugzld2IDLI4kGdtA_fp4AaABAg,0.0,1.0,2021-11-01T22:37:37Z,0.8915331959724426
15.0,I took her soft to heart and my poor back clapped for joy,UgxS4514lGnfSi4yzHF4AaABAg,0.0,0.0,2021-10-27T18:14:01Z,0.9998469352722168
16.0,"I loved todays practice , so uplifting.  I too started doing Adriene's Yoga during Covid Jan 2021, it has made such a difference in my life, wasn't motivated during the summer months but am back at it and what  a gift you have given to this community.   Thank you .",UgwLjIIbshf9pN-uNTd4AaABAg,0.0,1.0,2021-10-26T20:53:49Z,0.9996509552001953
17.0,Amazing as usual,UgwWVTV7hvXPJM6eFQV4AaABAg,0.0,0.0,2021-10-15T12:54:25Z,0.9998793601989746
18.0,I was so in the zone 😁,Ugx_qXdeYNFKeTcPlMN4AaABAg,0.0,0.0,2021-10-13T07:39:09Z,-0.9829961657524109
19.0,🦋🦋🦋🦋🦋,UgzwzYRGFYO-B4Q1Mix4AaABAg,0.0,0.0,2021-10-06T00:39:49Z,-0.6970567107200623
20.0,"So a few months ago Ive been doing yoga with Adriene nonstop but on one of those days, I lost my grandma(67) because of covid-19. And then I couldn't come back to the yoga mat for a long time. It was hard for me to recover because she was my best friend. I was talking with her every day and she was my secret keeper. Anyway, after feeling better, I felt that I really missed yoga. So I've started to HOME journey :) On the first day, I was like ``omg ! my body, and soul really missed yoga! I do feel better and some moves don't even hard like before``. and today I'm on the 5th day. After a long lab day (I'm a researcher and PhD student), I will go home and relax my body with this beautiful session. Thank you Adriene for everything. You are so important to me! 🙏🏼💕",Ugzyexw9Q082PnEbOAV4AaABAg,0.0,2.0,2021-09-29T01:32:02Z,-0.9275886416435242
21.0,❤️ thank you so much Adrien ❤️ love you ❤️,UgxTJDzr4hgkVSB6Uyp4AaABAg,0.0,0.0,2021-09-27T05:51:41Z,0.9998304843902588
22.0,"did not expect the ""softening"" would be as one does to Meat, with a Tenderizer",Ugx8ilku4xUeSfy7rQB4AaABAg,0.0,0.0,2021-09-27T00:19:03Z,-0.6325835585594177
23.0,I love the constant reminders that just getting on the mat sometimes is all that matters. Showing up is half the battle!,UgxZ116u0jeel2KNQxR4AaABAg,0.0,0.0,2021-09-26T18:10:43Z,-0.7899494767189026
24.0,Adriene - this isn't soft! I'm sweating.,Ugz7hdUqac8WwZ63qtd4AaABAg,0.0,0.0,2021-09-07T06:21:36Z,-0.9846175909042358
25.0,Day 5 and parts of my body that I didn’t know existed started to hurt 🤣,UgxB8K8SZGJ5YeOtmzR4AaABAg,0.0,0.0,2021-08-28T06:22:16Z,-0.9965936541557312
26.0,"This practice really struck a chord today. Back at work, feeling stressed. “Are you working harder than you need to.” I’m keeping that voice in my head this week. Thank you.😍",Ugz1L855beiJoQOddvd4AaABAg,0.0,1.0,2021-08-23T08:51:15Z,0.9990038275718689
27.0,"working through a breakup right now I just want to say, Adriene, you have been a rock for me through so many hard times in my life and this practice especially made me feel seen and whole. I appreciate you with every ounce of my being for helping me take time for myself.",UgzhNMgyuaAmqKtd7gR4AaABAg,0.0,0.0,2021-08-23T03:53:44Z,0.9995928406715393
28.0,"This is my favourite series, and todays practice is really good to end the day",UgxzbjcCfYRXmPYlNqh4AaABAg,0.0,0.0,2021-08-15T19:22:39Z,0.9997790455818176
29.0,"Hahahhaa I went into a practice called “soften” expecting it to be a much less difficult process for me to learn. 😂

So thankful for Adriene.",UgwozxT_R6znZYXFyLB4AaABAg,0.0,0.0,2021-08-12T17:08:13Z,-0.9224786758422852
30.0,Thank you💞,Ugz8kduLYxzm_FgTIEd4AaABAg,0.0,1.0,2021-08-10T16:42:27Z,0.9997720122337341
31.0,Thanks for the awesome session :),UgzTpi4j3fJsuLpH5NZ4AaABAg,0.0,1.0,2021-08-09T06:37:15Z,0.999815046787262
32.0,Another amazing practice! Thank you 🙏,UgySq659YJU4LsYs4rp4AaABAg,0.0,0.0,2021-07-30T02:26:53Z,0.9998563528060913
33.0,"love, love lovin' this practice beautiful goddess!! Thank you so much",Ugwx0UEZR5qNMR78EqJ4AaABAg,0.0,0.0,2021-07-25T17:26:01Z,0.9998819828033447
34.0,:)),Ugw8oqGeJ4OxY8aHNz14AaABAg,0.0,0.0,2021-07-14T17:11:04Z,-0.5332900285720825
