,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,We have five days left on our journey HOME. You are doing great! How do you feel about today's practice? Were you happy to relax? Do you find it difficult to relax?,UgxovYNphM-t2GtIqkJ4AaABAg,77.0,507.0,2020-01-26T15:00:46Z,0.9991187453269958
1.0,Thank you so much for your videos ❤️ best wishes from Germany,UgxLQDI71zDAjE87f0V4AaABAg,0.0,0.0,2022-01-20T21:07:32Z,0.9998099207878113
2.0,"I’ve been revisiting the Home series as a personal yoga advent this year, and this was the perfect practice for Christmas morning! Wishing everyone who celebrates a merry Christmas 🎄",UgznSxmgV1wgHUBqYf54AaABAg,0.0,0.0,2021-12-25T10:42:27Z,0.9978970289230347
3.0,Actully I was sleepy today😄😚,UgxfprXxHyczpxxeJPp4AaABAg,0.0,0.0,2021-12-16T04:32:58Z,-0.9953153133392334
4.0,Have a good day everyone!  I am grateful to see those videos and hoping things will turn around as I consistent practise it!,UgwiF0lRqEhGdUGwI_t4AaABAg,0.0,0.0,2021-12-12T22:16:22Z,0.9998310804367065
5.0,that was so beautiful! thanks so much Adriene,UgznzDJcYX-2X3NHFY94AaABAg,0.0,0.0,2021-12-09T21:49:09Z,0.9998570680618286
6.0,"Wait what just happened!? This video says it's 18 minutes...but i swear it was half that, TOPS! Did we go through some kind of time-loop!?",UgyDbmidj2mBNBEFOb14AaABAg,0.0,0.0,2021-11-29T01:34:27Z,-0.9994400143623352
7.0,🌸,Ugw2Hm7vS12G0myPXih4AaABAg,0.0,0.0,2021-11-23T08:31:36Z,-0.6970567107200623
8.0,The awesome in me recognises the awesome in you 🥰,UgwUwuaUOvXGebZeUqp4AaABAg,0.0,0.0,2021-11-17T18:07:14Z,0.9998540878295898
9.0,"Love note to Adriene:

I hold so much gratitude for this practice, and for you for putting HOME together. It's my first of your 30 day yoga journeys and it's the first time yoga has felt good for me. As a beginner, this has been the perfect pace and intensity to remain accessible for the duration of the journey. I start every day with HOME and look forward to getting out of bed to show up... a lifetime first for me! Today's practice was so nourishing and needed, I'll tell you that five minutes after it ended I burst into tears and had a great emotional release. Thank you for bringing your light and flair to YouTube. Your sense of humor, gentle manner, and goofiness are refreshing. I think I'm hooked, and can already tell this alone has changed my life for the better. 

<3

Namaste",Ugz09Q7NoppBLcc8VhR4AaABAg,0.0,0.0,2021-10-15T14:21:13Z,0.9997664093971252
10.0,"This was an interesting practice for me today. I've been in planner-mode getting ready for the weekend and found it hard to be present. Then when we started working with the legs and hip creases i couldn't stop laughing. Finally, I reached stillness and finally released the stress of a tough week. Thank you, Adriene! I have enjoyed my journey home and can't wait for the next 30 practice!",UgynaMiW-2_TeYzJmXd4AaABAg,0.0,0.0,2021-10-15T13:37:23Z,0.9943578839302063
11.0,My fav class ever 😂😂😂😂,UgyOMwr64GliTLGkbex4AaABAg,0.0,0.0,2021-09-25T11:23:03Z,0.9977219700813293
12.0,"This was lovely, but I pulled my neck and shoulder muscles 😥 Now in pain. Should have taken it easy, but it was so tempting to stretch the right muscles.",Ugx6IopPKvpm6VOITVF4AaABAg,0.0,0.0,2021-08-27T21:14:54Z,0.5744946002960205
