,comment,comment_id,reply_count,like_count,updated_at,calificacion
0.0,"Trust yourself. Trust this course. And, thank you so much for trusting me. More on TRUST soon… but you will have to get to your day 28 for that practice. 
How are you feeling today?",UgzC_RW_wA5GQfGK-HJ4AaABAg,65.0,779.0,2021-01-22T15:09:34Z,0.9973267316818237
1.0,Thanks Adrian. Woke up feeling out of sorts. This has got me going in a good direction. 💞,UgyraQ9pjqC-NHVDozR4AaABAg,0.0,0.0,2022-02-20T16:05:21Z,0.9997525811195374
2.0,🥰🥰🥰,Ugz3KVToPgKj2FHvLTx4AaABAg,0.0,0.0,2022-02-07T21:58:40Z,-0.6970567107200623
3.0,Feeling the heat today 🔥,Ugy9eD1_vFnjySReZVJ4AaABAg,0.0,0.0,2022-01-27T09:29:59Z,0.9969209432601929
4.0,💜🌼🙏,UgzmKu6agvLHh0Jcu_x4AaABAg,0.0,0.0,2022-01-25T13:30:14Z,-0.6970567107200623
5.0,I loved closing my eyes and bring my arms up slowly with my breath and down. Almost magical the connection with the breath and arms. Trust yourself - thanks Adriene,UgwYBV4XroAfMMPrjBF4AaABAg,0.0,0.0,2022-01-21T12:07:03Z,0.9998393058776855
6.0,🧦 ☀️ 🐾,Ugx_trcvhy3ilSf-g4R4AaABAg,0.0,1.0,2022-01-10T16:26:44Z,-0.8337255716323853
7.0,🙏🏼,UgwtFTVQMaMrZ2ANoUR4AaABAg,0.0,0.0,2021-12-25T22:21:28Z,-0.6970567107200623
8.0,Day 21 ✅,Ugxi33gf2tL30CfKoXp4AaABAg,0.0,0.0,2021-12-21T20:30:19Z,0.9278034567832947
9.0,"Sorry, did not enjoy that. I can either pay attention OR do it quickly, and I was lost sometime after the first third and did something else. Usually, I really enjoy it, but today was not for me.",Ugwr2mz6bAPBxRUin8Z4AaABAg,0.0,0.0,2021-12-20T04:31:57Z,-0.9946686625480652
10.0,Jurassic 5! Adriene is sooo cool ❤🤓 Thanks Adriene!,UgzXKS7bZ4MRQOKbME14AaABAg,0.0,0.0,2021-12-19T05:59:32Z,0.9995768666267395
11.0,You really helps me through my isolation because of Corona (covid) 🥰,Ugx5QcQvoA0H6jbNwz94AaABAg,0.0,0.0,2021-12-17T10:33:01Z,0.9908435344696045
12.0,"Hi Adriene I am on day 21 and since I started this 30 day yoga with you, probably the only time I've actually been in the present moment 🙏❤️🙌 thank you so much! After the 30 days what do you recommend to do next x loving it!",UgzEcExzCPFw5dJBV6d4AaABAg,0.0,0.0,2021-12-10T17:51:07Z,0.9990173578262329
13.0,Way too fast! How am I supposed to focus on my breath if I have to pause the video every minute!,UgxOgyUVIf97zHLn5wh4AaABAg,0.0,0.0,2021-12-02T10:08:09Z,-0.9990171194076538
14.0,"After a long delay, I'm finally back on track! Feeling happy and refreshed 💚🌿🍃",Ugxlcm2QCjPvO7u7_IV4AaABAg,0.0,0.0,2021-11-30T17:51:37Z,0.999768078327179
15.0,"Adriene, I think you're great.  I have 2 requests.  Remember not everyone is as slim as you.  Some of us are fat and trying really hard to do this.  So, first, if we're holding a difficult pose - especially if it's a weight bearing one - please keep the chatting shorter.  Collapsing is easy if you're heavy and that's not ego boosting.  Second, some of these moves aren't easy if you have to work around your belly - even walking to the top of the mat and bringing one leg up to the front of the mat from down dog.  Please just keep these things in mind.",UgyKxnBoOiaw4RU8pht4AaABAg,0.0,0.0,2021-11-18T16:06:26Z,-0.9875219464302063
16.0,Thank you! Adriene I am so happy to have found you and recommend you to nearly everyone I talk to. Love your show.,UgzCtO-GxoLo_frzbnZ4AaABAg,0.0,0.0,2021-11-06T16:32:41Z,0.9998685121536255
17.0,“Listen to your heart song…” my cat yowls!! Omg. This is going to be a ride today!,Ugx2meC2HVYlrTfEeu54AaABAg,0.0,0.0,2021-11-06T16:16:46Z,0.9995941519737244
18.0,"JF, let’s do this!! Can’t wait to see you and discuss our Breath journey together.",UgwW3Nn8_J4WKbjk13h4AaABAg,0.0,0.0,2021-11-06T16:11:10Z,0.9997586607933044
19.0,When you started in on the J5...you are awesome!,UgyhZccBqU9oCHA5r_94AaABAg,0.0,0.0,2021-11-04T20:55:11Z,0.9998658895492554
20.0,day 21 cool,UgzC_TsRkUL4SmUTEh14AaABAg,0.0,0.0,2021-10-31T13:42:41Z,0.9993595480918884
21.0,done,Ugxgnd5Wti_RPUM_8DB4AaABAg,0.0,0.0,2021-10-22T23:40:10Z,0.985146701335907
22.0,"Today is the first day of my period this month, I thought I couldn’t make it through this exercise, but it turns out after almost three weeks of practice, my body gained up more strength than I’ve known, thank you Adrienne, also benji :) for making this commitment doesn’t seem that hard.",Ugw1JWI1lLm6OMGPXLh4AaABAg,0.0,1.0,2021-10-19T07:47:32Z,0.9971412420272827
23.0,"I found your pace too fast today, I was moving with my breath and falling so far behind it got frustrating. I just gave up when you mistakenly gave an instruction to raise your left leg but was on the right. Seeing as the theme was 'How you move matters' I offer this only as constructive criticism.",Ugzxb_GryTnRDtCMySd4AaABAg,0.0,1.0,2021-09-27T15:40:38Z,-0.9927873015403748
24.0,"Is there any video for osteoarthritis in knees .
Yoga for that plz.",Ugz3UfjlEjL688m36G14AaABAg,0.0,0.0,2021-09-26T16:12:03Z,-0.9970535039901733
25.0,Today our new rescue dog wanted to get in on the practice. He’s a big baby. Trying to find ways to embrace the unexpected and unintended to find the gift when I feel I have lost control. This opportunity to do a few downward dogs one handed is both challenging and grounding to what matters.,UgzQX7JET0rBEI0BwGl4AaABAg,0.0,0.0,2021-09-24T11:36:44Z,0.9986338019371033
26.0,That was dedicated to Spartan athletes and Hamilton Center!,UgxZbvhz3qx-0YyFG_14AaABAg,0.0,1.0,2021-09-24T00:14:02Z,0.9843794703483582
27.0,"I felt so connected today that I started doing the knocking on heaven's door intuitively at least 2 mins before Adriene proposed to do it!
thank you so much! I feel SO good on this 3rd week <3",UgxkqIBXx3mbYEUSKWx4AaABAg,0.0,0.0,2021-09-23T11:09:31Z,0.9997950196266174
28.0,Thank you so much ❤️ Adrien,Ugyt5zZe4etoXMJnyLh4AaABAg,0.0,0.0,2021-09-15T08:41:25Z,0.9998422861099243
29.0,May I say again how much I enjoy this practice. It has come at a time in my life when it is most needed. Sometimes I stray away due to “being too busy” and always feel like I’m coming home when I return. I recommend it to my runners and other clients (I’m a running and health coach) - thank you. Namaste.,UgwZrKkwKQaMnMe1oN54AaABAg,0.0,0.0,2021-09-08T12:32:26Z,0.9988073110580444
30.0,"Day 21 completed. I was actually on my cycle today so I wasnt really in the mood to move or do anything, But I just kept putting in my head just show up. Glad I did",UgwnwQtoRxTyOdnniiB4AaABAg,0.0,0.0,2021-09-05T22:30:18Z,0.8757719397544861
31.0,This video finished on my 1%,UgwlzouZxdKUzkHoQPx4AaABAg,0.0,0.0,2021-09-03T00:15:43Z,-0.8415940403938293
