,comment,comment_id,reply_count,like_count,updated_at,calificacion
2514.0,"If you are here, you are one of the only 4% that actually finished the whole 30 days. So give yourself a big hug! We totally deserve it!",Ugwdi2vBXw69Wr-5IHd4AaABAg,31.0,2462.0,2019-02-01T05:55:16Z,0.9970266222953796
0.0,"I cried. Felt super empowered and grounded.  First time i dare write a comment on youtube. But i had to say - Thank you Adriene! You showed me yoga! Fresh, authentic, funny. Thank you for sharing your knowledge and passion. Your compassion and generosity are inspiring. ✌💛",UgyiSVTusszwmePtn5h4AaABAg,20.0,1562.0,2018-02-23T05:33:50Z,0.9998377561569214
3268.0,It took me around 45-50 days to finish 30 days of yoga. But I made it! Namaste EVERYONE🤗✨,UgzQOScqreBcnkvNGB94AaABAg,12.0,576.0,2017-10-29T18:16:45Z,0.9965614676475525
1828.0,"2020, lockdown everywhere, and yet I feel so liberated through this experience. I learned so much about me and my body, I couldn't have done it without your joyful spirit and constant light comments, like: ""smile"". 

Thank you, and namaste",Ugx4i4DnkiqaWVmPGXR4AaABAg,7.0,522.0,2020-04-14T15:32:29Z,0.9997949004173279
1805.0,Never did yoga before. Picked this course up once Covid-19 lockdown started. It's made a world of difference.,UgyTZIxETgryPUyFotJ4AaABAg,11.0,447.0,2020-04-17T11:32:58Z,0.9997856020927429
3145.0,after 30 days of yoga I can firmly say I know what's up dog.,UgyI8A074QjacIINiod4AaABAg,3.0,412.0,2018-01-23T01:58:42Z,0.6937739849090576
1785.0,"At the beginning I was scared. “What!? Yoga without Adriene speaking? What am I gonna do?” But I did it, and I feel absolutely amazing now 💕",Ugyxje3DbgJW57H6dCt4AaABAg,8.0,380.0,2020-04-19T10:30:22Z,0.9996507167816162
2255.0,"Wow, I felt like a child being waved off on their first day of school, heading out alone and putting everything I've learned over the past 30 days to practice. What an utterly gorgeous experience. Thank you Adriene x",Ugyz6AjIy8T5KyEXXYB4AaABAg,4.0,312.0,2019-07-25T08:37:15Z,0.9994180202484131
1027.0,"When you took the mic off, I was so, so surprised with the journey my body decided to take on the yoga mat this morning!!! Although in my head I thought I would totally follow along with you, my body had other plans! I feel like I finally know what it really means to ""find what feels good."" This was such an empowering challenge! Thank you, Adriene!!!",UgxZ4YvkPIprvKKntOl4AaABAg,3.0,253.0,2020-06-29T13:43:15Z,0.9997393488883972
2380.0,"Hey, if you have made it this far into the series, you're in the top 5%! To be more precise, this video has only 4,31% of the views of the first video in the series. Give yourself some props man, you made it! :)",UgypsLRJ6RWyCmogpeB4AaABAg,0.0,234.0,2019-04-22T18:33:41Z,-0.99932861328125
514.0,MY HEELS TOUCHED THE YOGA MAT DURING DOWNWARD FACING DOG! Had to pause the video just to tell y’all,UgzrD4Uj8VaKefStQKR4AaABAg,0.0,225.0,2020-12-29T11:48:39Z,-0.9959854483604431
2038.0,I nearly cried when reading through the comments - I'm so proud of each and everyone of you who made it through this challenge and all the other challenges in life!! :)),Ugy3JGkC8NXIHJCfja94AaABAg,6.0,216.0,2019-12-04T21:05:16Z,0.9996465444564819
4612.0,"Never have I ever been so serious about something for 30 days as this challange. I was on the mat every day allthough I had been sick, hungover or whatsoever. I really like your way of teaching, Adriene, and I will try to continue with your other videos. Namaste!",UgiBqdt3pErQdHgCoAEC,1.0,187.0,2015-10-14T18:50:59Z,0.9366326928138733
1632.0,"Got to say, when the ending music hit, i almost cried. it felt like saying goodbye to a previous home, a comfort zone, a space of calm and awereness. The idea of total freedom of movement for this vid, was incredible! At first i tried coping your movements, but though the calm music i just relaxed and picked up my own pace and listened to my body. All i got to say is a big Thank You! Off to the rest of your videos!",UgyKzEyb9sceyWDOuSl4AaABAg,1.0,180.0,2020-04-30T18:59:27Z,0.9991672039031982
3918.0,"I MADE IT!!!!!! This is the first work out video that I ever REALLY followed and committed to. Adriene, I really enjoy your way of teaching, thank you for making yoga non-fancy. =P",UgiK6Igkyi67kngCoAEC,3.0,176.0,2016-10-03T14:55:44Z,0.9998207688331604
